monitor_id,segment_id,system_type,year,month,avg_flow_pct,peak_flow_pct,measurement_type
MON-SEW-03726-2025-10,SEW-03726,Wastewater,2025,10,42.4,56.8,Flow
MON-SEW-03726-2025-11,SEW-03726,Wastewater,2025,11,48.3,80.5,Flow
MON-SEW-03726-2025-12,SEW-03726,Wastewater,2025,12,43.7,70.3,Flow
MON-SEW-02184-2025-01,SEW-02184,Wastewater,2025,1,75.8,120.7,Flow
MON-SEW-02184-2025-02,SEW-02184,Wastewater,2025,2,70.8,105.4,Flow
MON-SEW-02184-2025-03,SEW-02184,Wastewater,2025,3,62.3,93.4,Flow
MON-SEW-02184-2025-04,SEW-02184,Wastewater,2025,4,66.3,105.2,Flow
MON-SEW-02184-2025-05,SEW-02184,Wastewater,2025,5,63.3,89.3,Flow
MON-SEW-02184-2025-06,SEW-02184,Wastewater,2025,6,62.5,94.3,Flow
MON-SEW-02184-2025-07,SEW-02184,Wastewater,2025,7,52.8,93.9,Flow
MON-SEW-02184-2025-08,SEW-02184,Wastewater,2025,8,61.2,81.2,Flow
MON-SEW-02184-2025-09,SEW-02184,Wastewater,2025,9,68.2,88.1,Flow
MON-SEW-02184-2025-10,SEW-02184,Wastewater,2025,10,72.5,100.6,Flow
MON-SEW-02184-2025-11,SEW-02184,Wastewater,2025,11,64.4,112.1,Flow
MON-SEW-02184-2025-12,SEW-02184,Wastewater,2025,12,69.1,90.8,Flow
MON-SEW-01089-2025-01,SEW-01089,Wastewater,2025,1,97.3,123.8,Flow
MON-SEW-01089-2025-02,SEW-01089,Wastewater,2025,2,120.0,150.0,Flow
MON-SEW-01089-2025-03,SEW-01089,Wastewater,2025,3,112.7,143.9,Flow
MON-SEW-01089-2025-04,SEW-01089,Wastewater,2025,4,94.2,124.0,Flow
MON-SEW-01089-2025-05,SEW-01089,Wastewater,2025,5,89.2,109.7,Flow
MON-SEW-01089-2025-06,SEW-01089,Wastewater,2025,6,91.7,144.2,Flow
MON-SEW-01089-2025-07,SEW-01089,Wastewater,2025,7,82.3,114.1,Flow
MON-SEW-01089-2025-08,SEW-01089,Wastewater,2025,8,91.4,150.0,Flow
MON-SEW-01089-2025-09,SEW-01089,Wastewater,2025,9,88.0,126.8,Flow
MON-SEW-01089-2025-10,SEW-01089,Wastewater,2025,10,96.1,150.0,Flow
MON-SEW-01089-2025-11,SEW-01089,Wastewater,2025,11,116.3,150.0,Flow
MON-SEW-01089-2025-12,SEW-01089,Wastewater,2025,12,120.0,150.0,Flow
MON-SEW-00600-2025-01,SEW-00600,Wastewater,2025,1,79.2,136.9,Flow
MON-SEW-00600-2025-02,SEW-00600,Wastewater,2025,2,80.0,112.3,Flow
MON-SEW-00600-2025-03,SEW-00600,Wastewater,2025,3,71.1,112.2,Flow
MON-SEW-00600-2025-04,SEW-00600,Wastewater,2025,4,57.5,93.7,Flow
MON-SEW-00600-2025-05,SEW-00600,Wastewater,2025,5,63.2,111.8,Flow
MON-SEW-00600-2025-06,SEW-00600,Wastewater,2025,6,56.9,99.3,Flow
MON-SEW-00600-2025-07,SEW-00600,Wastewater,2025,7,50.2,60.3,Flow
MON-SEW-00600-2025-08,SEW-00600,Wastewater,2025,8,64.0,105.2,Flow
MON-SEW-00600-2025-09,SEW-00600,Wastewater,2025,9,60.2,75.1,Flow
MON-SEW-00600-2025-10,SEW-00600,Wastewater,2025,10,69.3,106.8,Flow
MON-SEW-00600-2025-11,SEW-00600,Wastewater,2025,11,71.8,114.9,Flow
MON-SEW-00600-2025-12,SEW-00600,Wastewater,2025,12,66.4,103.4,Flow
MON-SEW-02260-2025-01,SEW-02260,Wastewater,2025,1,75.4,98.9,Flow
MON-SEW-02260-2025-02,SEW-02260,Wastewater,2025,2,89.7,123.1,Flow
MON-SEW-02260-2025-03,SEW-02260,Wastewater,2025,3,77.3,108.5,Flow
MON-SEW-02260-2025-04,SEW-02260,Wastewater,2025,4,88.3,133.8,Flow
MON-SEW-02260-2025-05,SEW-02260,Wastewater,2025,5,82.6,139.0,Flow
MON-SEW-02260-2025-06,SEW-02260,Wastewater,2025,6,77.7,104.5,Flow
MON-SEW-02260-2025-07,SEW-02260,Wastewater,2025,7,65.9,117.4,Flow
MON-SEW-02260-2025-08,SEW-02260,Wastewater,2025,8,77.7,109.5,Flow
MON-SEW-02260-2025-09,SEW-02260,Wastewater,2025,9,64.2,104.0,Flow
MON-SEW-02260-2025-10,SEW-02260,Wastewater,2025,10,67.1,104.7,Flow
MON-SEW-02260-2025-11,SEW-02260,Wastewater,2025,11,87.5,112.9,Flow
MON-SEW-02260-2025-12,SEW-02260,Wastewater,2025,12,98.4,124.5,Flow
MON-SEW-00297-2025-01,SEW-00297,Wastewater,2025,1,77.9,110.9,Flow
MON-SEW-00297-2025-02,SEW-00297,Wastewater,2025,2,73.6,106.7,Flow
MON-SEW-00297-2025-03,SEW-00297,Wastewater,2025,3,84.9,118.1,Flow
MON-SEW-00297-2025-04,SEW-00297,Wastewater,2025,4,67.0,118.3,Flow
MON-SEW-00297-2025-05,SEW-00297,Wastewater,2025,5,75.5,94.0,Flow
MON-SEW-00297-2025-06,SEW-00297,Wastewater,2025,6,59.6,84.2,Flow
MON-SEW-00297-2025-07,SEW-00297,Wastewater,2025,7,63.7,79.3,Flow
MON-SEW-00297-2025-08,SEW-00297,Wastewater,2025,8,64.4,110.2,Flow
MON-SEW-00297-2025-09,SEW-00297,Wastewater,2025,9,58.7,89.5,Flow
MON-SEW-00297-2025-10,SEW-00297,Wastewater,2025,10,71.0,117.1,Flow
MON-SEW-00297-2025-11,SEW-00297,Wastewater,2025,11,75.2,126.9,Flow
MON-SEW-00297-2025-12,SEW-00297,Wastewater,2025,12,72.3,111.9,Flow
MON-SEW-02592-2025-01,SEW-02592,Wastewater,2025,1,48.6,82.1,Flow
MON-SEW-02592-2025-02,SEW-02592,Wastewater,2025,2,55.6,97.8,Flow
MON-SEW-02592-2025-03,SEW-02592,Wastewater,2025,3,54.6,96.1,Flow
MON-SEW-02592-2025-04,SEW-02592,Wastewater,2025,4,47.2,81.9,Flow
MON-SEW-02592-2025-05,SEW-02592,Wastewater,2025,5,38.4,54.4,Flow
MON-SEW-02592-2025-06,SEW-02592,Wastewater,2025,6,36.9,47.1,Flow
MON-SEW-02592-2025-07,SEW-02592,Wastewater,2025,7,44.2,77.6,Flow
MON-SEW-02592-2025-08,SEW-02592,Wastewater,2025,8,43.6,54.2,Flow
MON-SEW-02592-2025-09,SEW-02592,Wastewater,2025,9,40.5,61.5,Flow
MON-SEW-02592-2025-10,SEW-02592,Wastewater,2025,10,46.0,81.6,Flow
MON-SEW-02592-2025-11,SEW-02592,Wastewater,2025,11,52.4,78.8,Flow
MON-SEW-02592-2025-12,SEW-02592,Wastewater,2025,12,56.3,70.1,Flow
MON-SEW-02777-2025-01,SEW-02777,Wastewater,2025,1,63.5,104.7,Flow
MON-SEW-02777-2025-02,SEW-02777,Wastewater,2025,2,79.8,132.6,Flow
MON-SEW-02777-2025-03,SEW-02777,Wastewater,2025,3,57.5,76.5,Flow
MON-SEW-02777-2025-04,SEW-02777,Wastewater,2025,4,72.9,116.1,Flow
MON-SEW-02777-2025-05,SEW-02777,Wastewater,2025,5,64.9,114.0,Flow
MON-SEW-02777-2025-06,SEW-02777,Wastewater,2025,6,54.9,96.8,Flow
MON-SEW-02777-2025-07,SEW-02777,Wastewater,2025,7,50.6,67.1,Flow
MON-SEW-02777-2025-08,SEW-02777,Wastewater,2025,8,62.2,99.7,Flow
MON-SEW-02777-2025-09,SEW-02777,Wastewater,2025,9,57.0,94.9,Flow
MON-SEW-02777-2025-10,SEW-02777,Wastewater,2025,10,60.1,85.5,Flow
MON-SEW-02777-2025-11,SEW-02777,Wastewater,2025,11,60.1,100.4,Flow
MON-SEW-02777-2025-12,SEW-02777,Wastewater,2025,12,64.2,81.1,Flow
MON-SEW-00315-2025-01,SEW-00315,Wastewater,2025,1,48.8,83.2,Flow
MON-SEW-00315-2025-02,SEW-00315,Wastewater,2025,2,62.4,76.6,Flow
MON-SEW-00315-2025-03,SEW-00315,Wastewater,2025,3,59.4,86.8,Flow
MON-SEW-00315-2025-04,SEW-00315,Wastewater,2025,4,53.6,68.8,Flow
MON-SEW-00315-2025-05,SEW-00315,Wastewater,2025,5,41.5,68.1,Flow
MON-SEW-00315-2025-06,SEW-00315,Wastewater,2025,6,47.1,83.2,Flow
MON-SEW-00315-2025-07,SEW-00315,Wastewater,2025,7,37.9,54.7,Flow
MON-SEW-00315-2025-08,SEW-00315,Wastewater,2025,8,48.2,63.0,Flow
MON-SEW-00315-2025-09,SEW-00315,Wastewater,2025,9,43.5,63.8,Flow
MON-SEW-00315-2025-10,SEW-00315,Wastewater,2025,10,46.9,67.4,Flow
MON-SEW-00315-2025-11,SEW-00315,Wastewater,2025,11,58.3,90.8,Flow
MON-SEW-00315-2025-12,SEW-00315,Wastewater,2025,12,58.2,72.4,Flow
MON-SEW-00839-2025-01,SEW-00839,Wastewater,2025,1,58.3,94.4,Flow
MON-SEW-00839-2025-02,SEW-00839,Wastewater,2025,2,67.9,106.7,Flow
MON-SEW-00839-2025-03,SEW-00839,Wastewater,2025,3,57.0,80.7,Flow
MON-SEW-00839-2025-04,SEW-00839,Wastewater,2025,4,56.9,79.4,Flow
MON-SEW-00839-2025-05,SEW-00839,Wastewater,2025,5,51.5,91.3,Flow
MON-SEW-00839-2025-06,SEW-00839,Wastewater,2025,6,55.5,80.5,Flow
MON-SEW-00839-2025-07,SEW-00839,Wastewater,2025,7,49.1,59.9,Flow
MON-SEW-00839-2025-08,SEW-00839,Wastewater,2025,8,45.6,73.8,Flow
MON-SEW-00839-2025-09,SEW-00839,Wastewater,2025,9,51.9,75.1,Flow
MON-SEW-00839-2025-10,SEW-00839,Wastewater,2025,10,61.8,83.5,Flow
MON-SEW-00839-2025-11,SEW-00839,Wastewater,2025,11,52.7,93.0,Flow
MON-SEW-00839-2025-12,SEW-00839,Wastewater,2025,12,53.3,75.6,Flow
MON-SEW-02064-2025-01,SEW-02064,Wastewater,2025,1,77.4,101.2,Flow
MON-SEW-02064-2025-02,SEW-02064,Wastewater,2025,2,96.5,150.0,Flow
MON-SEW-02064-2025-03,SEW-02064,Wastewater,2025,3,86.1,138.8,Flow
MON-SEW-02064-2025-04,SEW-02064,Wastewater,2025,4,86.3,116.1,Flow
MON-SEW-02064-2025-05,SEW-02064,Wastewater,2025,5,81.4,132.8,Flow
MON-SEW-02064-2025-06,SEW-02064,Wastewater,2025,6,77.1,117.7,Flow
MON-SEW-02064-2025-07,SEW-02064,Wastewater,2025,7,57.7,98.0,Flow
MON-SEW-02064-2025-08,SEW-02064,Wastewater,2025,8,63.2,96.8,Flow
MON-SEW-02064-2025-09,SEW-02064,Wastewater,2025,9,67.7,118.5,Flow
MON-SEW-02064-2025-10,SEW-02064,Wastewater,2025,10,87.4,146.7,Flow
MON-SEW-02064-2025-11,SEW-02064,Wastewater,2025,11,85.4,147.2,Flow
MON-SEW-02064-2025-12,SEW-02064,Wastewater,2025,12,94.9,139.3,Flow
MON-SEW-00795-2025-01,SEW-00795,Wastewater,2025,1,99.9,150.0,Flow
MON-SEW-00795-2025-02,SEW-00795,Wastewater,2025,2,96.5,135.2,Flow
MON-SEW-00795-2025-03,SEW-00795,Wastewater,2025,3,89.9,111.3,Flow
MON-SEW-00795-2025-04,SEW-00795,Wastewater,2025,4,107.3,150.0,Flow
MON-SEW-00795-2025-05,SEW-00795,Wastewater,2025,5,94.1,150.0,Flow
MON-SEW-00795-2025-06,SEW-00795,Wastewater,2025,6,83.7,112.6,Flow
MON-SEW-00795-2025-07,SEW-00795,Wastewater,2025,7,99.9,148.9,Flow
MON-SEW-00795-2025-08,SEW-00795,Wastewater,2025,8,101.1,150.0,Flow
MON-SEW-00795-2025-09,SEW-00795,Wastewater,2025,9,100.9,134.2,Flow
MON-SEW-00795-2025-10,SEW-00795,Wastewater,2025,10,92.9,127.0,Flow
MON-SEW-00795-2025-11,SEW-00795,Wastewater,2025,11,114.0,150.0,Flow
MON-SEW-00795-2025-12,SEW-00795,Wastewater,2025,12,97.5,129.4,Flow
MON-SEW-01019-2025-01,SEW-01019,Wastewater,2025,1,66.0,112.4,Flow
MON-SEW-01019-2025-02,SEW-01019,Wastewater,2025,2,59.2,90.1,Flow
MON-SEW-01019-2025-03,SEW-01019,Wastewater,2025,3,61.9,90.9,Flow
MON-SEW-01019-2025-04,SEW-01019,Wastewater,2025,4,66.9,90.7,Flow
MON-SEW-01019-2025-05,SEW-01019,Wastewater,2025,5,52.4,66.8,Flow
MON-SEW-01019-2025-06,SEW-01019,Wastewater,2025,6,54.3,92.4,Flow
MON-SEW-01019-2025-07,SEW-01019,Wastewater,2025,7,54.5,77.2,Flow
MON-SEW-01019-2025-08,SEW-01019,Wastewater,2025,8,53.1,88.7,Flow
MON-SEW-01019-2025-09,SEW-01019,Wastewater,2025,9,57.2,92.9,Flow
MON-SEW-01019-2025-10,SEW-01019,Wastewater,2025,10,62.7,92.2,Flow
MON-SEW-01019-2025-11,SEW-01019,Wastewater,2025,11,58.3,96.7,Flow
MON-SEW-01019-2025-12,SEW-01019,Wastewater,2025,12,57.3,94.7,Flow
MON-SEW-02329-2025-01,SEW-02329,Wastewater,2025,1,87.4,150.0,Flow
MON-SEW-02329-2025-02,SEW-02329,Wastewater,2025,2,77.3,112.8,Flow
MON-SEW-02329-2025-03,SEW-02329,Wastewater,2025,3,76.8,123.5,Flow
MON-SEW-02329-2025-04,SEW-02329,Wastewater,2025,4,70.0,120.7,Flow
MON-SEW-02329-2025-05,SEW-02329,Wastewater,2025,5,77.8,95.6,Flow
MON-SEW-02329-2025-06,SEW-02329,Wastewater,2025,6,70.9,98.0,Flow
MON-SEW-02329-2025-07,SEW-02329,Wastewater,2025,7,57.4,87.6,Flow
MON-SEW-02329-2025-08,SEW-02329,Wastewater,2025,8,74.0,96.3,Flow
MON-SEW-02329-2025-09,SEW-02329,Wastewater,2025,9,62.9,107.3,Flow
MON-SEW-02329-2025-10,SEW-02329,Wastewater,2025,10,65.2,86.1,Flow
MON-SEW-02329-2025-11,SEW-02329,Wastewater,2025,11,80.3,144.1,Flow
MON-SEW-02329-2025-12,SEW-02329,Wastewater,2025,12,91.3,143.1,Flow
MON-SEW-00752-2025-01,SEW-00752,Wastewater,2025,1,113.0,150.0,Flow
MON-SEW-00752-2025-02,SEW-00752,Wastewater,2025,2,107.6,150.0,Flow
MON-SEW-00752-2025-03,SEW-00752,Wastewater,2025,3,94.8,134.8,Flow
MON-SEW-00752-2025-04,SEW-00752,Wastewater,2025,4,87.2,150.0,Flow
MON-SEW-00752-2025-05,SEW-00752,Wastewater,2025,5,88.0,106.6,Flow
MON-SEW-00752-2025-06,SEW-00752,Wastewater,2025,6,93.6,150.0,Flow
MON-SEW-00752-2025-07,SEW-00752,Wastewater,2025,7,97.9,133.7,Flow
MON-SEW-00752-2025-08,SEW-00752,Wastewater,2025,8,81.1,123.6,Flow
MON-SEW-00752-2025-09,SEW-00752,Wastewater,2025,9,94.4,150.0,Flow
MON-SEW-00752-2025-10,SEW-00752,Wastewater,2025,10,100.8,150.0,Flow
MON-SEW-00752-2025-11,SEW-00752,Wastewater,2025,11,97.4,150.0,Flow
MON-SEW-00752-2025-12,SEW-00752,Wastewater,2025,12,102.5,148.0,Flow
MON-SEW-04105-2025-01,SEW-04105,Wastewater,2025,1,86.8,142.9,Flow
MON-SEW-04105-2025-02,SEW-04105,Wastewater,2025,2,100.9,133.1,Flow
MON-SEW-04105-2025-03,SEW-04105,Wastewater,2025,3,92.2,125.3,Flow
MON-SEW-04105-2025-04,SEW-04105,Wastewater,2025,4,83.5,103.0,Flow
MON-SEW-04105-2025-05,SEW-04105,Wastewater,2025,5,86.2,140.3,Flow
MON-SEW-04105-2025-06,SEW-04105,Wastewater,2025,6,65.9,87.1,Flow
MON-SEW-04105-2025-07,SEW-04105,Wastewater,2025,7,65.7,103.1,Flow
MON-SEW-04105-2025-08,SEW-04105,Wastewater,2025,8,67.2,106.2,Flow
MON-SEW-04105-2025-09,SEW-04105,Wastewater,2025,9,80.0,122.0,Flow
MON-SEW-04105-2025-10,SEW-04105,Wastewater,2025,10,89.4,113.8,Flow
MON-SEW-04105-2025-11,SEW-04105,Wastewater,2025,11,99.5,150.0,Flow
MON-SEW-04105-2025-12,SEW-04105,Wastewater,2025,12,96.8,135.5,Flow
MON-SEW-02541-2025-01,SEW-02541,Wastewater,2025,1,96.8,131.7,Flow
MON-SEW-02541-2025-02,SEW-02541,Wastewater,2025,2,80.4,143.8,Flow
MON-SEW-02541-2025-03,SEW-02541,Wastewater,2025,3,77.6,105.1,Flow
MON-SEW-02541-2025-04,SEW-02541,Wastewater,2025,4,73.5,116.5,Flow
MON-SEW-02541-2025-05,SEW-02541,Wastewater,2025,5,70.2,100.5,Flow
MON-SEW-02541-2025-06,SEW-02541,Wastewater,2025,6,78.8,115.6,Flow
MON-SEW-02541-2025-07,SEW-02541,Wastewater,2025,7,60.9,105.0,Flow
MON-SEW-02541-2025-08,SEW-02541,Wastewater,2025,8,66.2,85.2,Flow
MON-SEW-02541-2025-09,SEW-02541,Wastewater,2025,9,74.9,95.6,Flow
MON-SEW-02541-2025-10,SEW-02541,Wastewater,2025,10,85.8,109.3,Flow
MON-SEW-02541-2025-11,SEW-02541,Wastewater,2025,11,93.3,112.8,Flow
MON-SEW-02541-2025-12,SEW-02541,Wastewater,2025,12,84.8,122.1,Flow
MON-SEW-00812-2025-01,SEW-00812,Wastewater,2025,1,47.7,85.5,Flow
MON-SEW-00812-2025-02,SEW-00812,Wastewater,2025,2,51.8,63.0,Flow
MON-SEW-00812-2025-03,SEW-00812,Wastewater,2025,3,44.6,71.5,Flow
MON-SEW-00812-2025-04,SEW-00812,Wastewater,2025,4,40.5,60.5,Flow
MON-SEW-00812-2025-05,SEW-00812,Wastewater,2025,5,38.1,62.9,Flow
MON-SEW-00812-2025-06,SEW-00812,Wastewater,2025,6,37.8,59.6,Flow
MON-SEW-00812-2025-07,SEW-00812,Wastewater,2025,7,35.5,57.8,Flow
MON-SEW-00812-2025-08,SEW-00812,Wastewater,2025,8,44.1,53.7,Flow
MON-SEW-00812-2025-09,SEW-00812,Wastewater,2025,9,39.1,58.5,Flow
MON-SEW-00812-2025-10,SEW-00812,Wastewater,2025,10,48.9,62.4,Flow
MON-SEW-00812-2025-11,SEW-00812,Wastewater,2025,11,40.0,71.9,Flow
MON-SEW-00812-2025-12,SEW-00812,Wastewater,2025,12,42.2,67.1,Flow
MON-SEW-00097-2025-01,SEW-00097,Wastewater,2025,1,5.9,10.3,Flow
MON-SEW-00097-2025-02,SEW-00097,Wastewater,2025,2,5.1,9.0,Flow
MON-SEW-00097-2025-03,SEW-00097,Wastewater,2025,3,5.5,7.1,Flow
MON-SEW-00097-2025-04,SEW-00097,Wastewater,2025,4,5.0,7.4,Flow
MON-SEW-00097-2025-05,SEW-00097,Wastewater,2025,5,4.6,5.6,Flow
MON-SEW-00097-2025-06,SEW-00097,Wastewater,2025,6,4.9,7.6,Flow
MON-SEW-00097-2025-07,SEW-00097,Wastewater,2025,7,4.9,7.4,Flow
MON-SEW-00097-2025-08,SEW-00097,Wastewater,2025,8,4.4,6.9,Flow
MON-SEW-00097-2025-09,SEW-00097,Wastewater,2025,9,4.3,5.8,Flow
MON-SEW-00097-2025-10,SEW-00097,Wastewater,2025,10,4.5,6.6,Flow
MON-SEW-00097-2025-11,SEW-00097,Wastewater,2025,11,5.1,7.4,Flow
MON-SEW-00097-2025-12,SEW-00097,Wastewater,2025,12,5.1,6.9,Flow
MON-SEW-01452-2025-01,SEW-01452,Wastewater,2025,1,49.2,85.0,Flow
MON-SEW-01452-2025-02,SEW-01452,Wastewater,2025,2,49.6,85.5,Flow
MON-SEW-01452-2025-03,SEW-01452,Wastewater,2025,3,47.8,71.6,Flow
MON-SEW-01452-2025-04,SEW-01452,Wastewater,2025,4,46.2,63.2,Flow
MON-SEW-01452-2025-05,SEW-01452,Wastewater,2025,5,42.5,70.0,Flow
MON-SEW-01452-2025-06,SEW-01452,Wastewater,2025,6,33.6,59.2,Flow
MON-SEW-01452-2025-07,SEW-01452,Wastewater,2025,7,42.5,67.7,Flow
MON-SEW-01452-2025-08,SEW-01452,Wastewater,2025,8,37.3,50.4,Flow
MON-SEW-01452-2025-09,SEW-01452,Wastewater,2025,9,44.3,55.9,Flow
MON-SEW-01452-2025-10,SEW-01452,Wastewater,2025,10,36.5,61.1,Flow
MON-SEW-01452-2025-11,SEW-01452,Wastewater,2025,11,48.4,62.8,Flow
MON-SEW-01452-2025-12,SEW-01452,Wastewater,2025,12,51.7,71.3,Flow
MON-SEW-00176-2025-01,SEW-00176,Wastewater,2025,1,51.8,88.6,Flow
MON-SEW-00176-2025-02,SEW-00176,Wastewater,2025,2,53.3,65.3,Flow
MON-SEW-00176-2025-03,SEW-00176,Wastewater,2025,3,47.6,62.1,Flow
MON-SEW-00176-2025-04,SEW-00176,Wastewater,2025,4,48.1,66.4,Flow
MON-SEW-00176-2025-05,SEW-00176,Wastewater,2025,5,53.3,73.8,Flow
MON-SEW-00176-2025-06,SEW-00176,Wastewater,2025,6,42.8,73.2,Flow
MON-SEW-00176-2025-07,SEW-00176,Wastewater,2025,7,46.9,82.5,Flow
MON-SEW-00176-2025-08,SEW-00176,Wastewater,2025,8,41.2,66.2,Flow
MON-SEW-00176-2025-09,SEW-00176,Wastewater,2025,9,54.7,86.1,Flow
MON-SEW-00176-2025-10,SEW-00176,Wastewater,2025,10,54.1,95.0,Flow
MON-SEW-00176-2025-11,SEW-00176,Wastewater,2025,11,54.0,78.0,Flow
MON-SEW-00176-2025-12,SEW-00176,Wastewater,2025,12,64.9,109.5,Flow
MON-SEW-02340-2025-01,SEW-02340,Wastewater,2025,1,87.6,140.8,Flow
MON-SEW-02340-2025-02,SEW-02340,Wastewater,2025,2,80.2,117.0,Flow
MON-SEW-02340-2025-03,SEW-02340,Wastewater,2025,3,66.7,105.0,Flow
MON-SEW-02340-2025-04,SEW-02340,Wastewater,2025,4,73.5,90.0,Flow
MON-SEW-02340-2025-05,SEW-02340,Wastewater,2025,5,68.6,110.5,Flow
MON-SEW-02340-2025-06,SEW-02340,Wastewater,2025,6,68.1,120.6,Flow
MON-SEW-02340-2025-07,SEW-02340,Wastewater,2025,7,66.6,107.5,Flow
MON-SEW-02340-2025-08,SEW-02340,Wastewater,2025,8,64.5,113.9,Flow
MON-SEW-02340-2025-09,SEW-02340,Wastewater,2025,9,62.3,95.3,Flow
MON-SEW-02340-2025-10,SEW-02340,Wastewater,2025,10,64.5,102.1,Flow
MON-SEW-02340-2025-11,SEW-02340,Wastewater,2025,11,83.6,142.1,Flow
MON-SEW-02340-2025-12,SEW-02340,Wastewater,2025,12,76.0,136.8,Flow
MON-SEW-02460-2025-01,SEW-02460,Wastewater,2025,1,73.0,122.9,Flow
MON-SEW-02460-2025-02,SEW-02460,Wastewater,2025,2,90.0,141.8,Flow
MON-SEW-02460-2025-03,SEW-02460,Wastewater,2025,3,76.2,112.6,Flow
MON-SEW-02460-2025-04,SEW-02460,Wastewater,2025,4,75.9,128.3,Flow
MON-SEW-02460-2025-05,SEW-02460,Wastewater,2025,5,68.9,110.3,Flow
MON-SEW-02460-2025-06,SEW-02460,Wastewater,2025,6,67.8,91.8,Flow
MON-SEW-02460-2025-07,SEW-02460,Wastewater,2025,7,69.9,99.2,Flow
MON-SEW-02460-2025-08,SEW-02460,Wastewater,2025,8,68.3,112.1,Flow
MON-SEW-02460-2025-09,SEW-02460,Wastewater,2025,9,76.2,114.3,Flow
MON-SEW-02460-2025-10,SEW-02460,Wastewater,2025,10,81.4,140.4,Flow
MON-SEW-02460-2025-11,SEW-02460,Wastewater,2025,11,77.3,112.3,Flow
MON-SEW-02460-2025-12,SEW-02460,Wastewater,2025,12,67.6,108.2,Flow
MON-SEW-01158-2025-01,SEW-01158,Wastewater,2025,1,96.9,150.0,Flow
MON-SEW-01158-2025-02,SEW-01158,Wastewater,2025,2,97.4,150.0,Flow
MON-SEW-01158-2025-03,SEW-01158,Wastewater,2025,3,77.8,120.8,Flow
MON-SEW-01158-2025-04,SEW-01158,Wastewater,2025,4,75.7,94.0,Flow
MON-SEW-01158-2025-05,SEW-01158,Wastewater,2025,5,85.8,143.1,Flow
MON-SEW-01158-2025-06,SEW-01158,Wastewater,2025,6,81.2,126.0,Flow
MON-SEW-01158-2025-07,SEW-01158,Wastewater,2025,7,70.9,87.0,Flow
MON-SEW-01158-2025-08,SEW-01158,Wastewater,2025,8,79.8,123.9,Flow
MON-SEW-01158-2025-09,SEW-01158,Wastewater,2025,9,82.6,142.8,Flow
MON-SEW-01158-2025-10,SEW-01158,Wastewater,2025,10,95.8,150.0,Flow
MON-SEW-01158-2025-11,SEW-01158,Wastewater,2025,11,85.5,132.0,Flow
MON-SEW-01158-2025-12,SEW-01158,Wastewater,2025,12,85.3,107.4,Flow
MON-SEW-00762-2025-01,SEW-00762,Wastewater,2025,1,65.9,99.4,Flow
MON-SEW-00762-2025-02,SEW-00762,Wastewater,2025,2,69.5,95.8,Flow
MON-SEW-00762-2025-03,SEW-00762,Wastewater,2025,3,66.4,81.2,Flow
MON-SEW-00762-2025-04,SEW-00762,Wastewater,2025,4,70.8,102.4,Flow
MON-SEW-00762-2025-05,SEW-00762,Wastewater,2025,5,65.1,90.5,Flow
MON-SEW-00762-2025-06,SEW-00762,Wastewater,2025,6,57.6,86.2,Flow
MON-SEW-00762-2025-07,SEW-00762,Wastewater,2025,7,63.2,76.4,Flow
MON-SEW-00762-2025-08,SEW-00762,Wastewater,2025,8,54.0,89.1,Flow
MON-SEW-00762-2025-09,SEW-00762,Wastewater,2025,9,68.9,116.0,Flow
MON-SEW-00762-2025-10,SEW-00762,Wastewater,2025,10,68.2,93.9,Flow
MON-SEW-00762-2025-11,SEW-00762,Wastewater,2025,11,72.4,128.5,Flow
MON-SEW-00762-2025-12,SEW-00762,Wastewater,2025,12,80.2,97.3,Flow
MON-SEW-01784-2025-01,SEW-01784,Wastewater,2025,1,38.3,60.1,Flow
MON-SEW-01784-2025-02,SEW-01784,Wastewater,2025,2,32.9,53.2,Flow
MON-SEW-01784-2025-03,SEW-01784,Wastewater,2025,3,37.4,66.0,Flow
MON-SEW-01784-2025-04,SEW-01784,Wastewater,2025,4,35.1,50.6,Flow
MON-SEW-01784-2025-05,SEW-01784,Wastewater,2025,5,27.3,36.2,Flow
MON-SEW-01784-2025-06,SEW-01784,Wastewater,2025,6,34.0,43.0,Flow
MON-SEW-01784-2025-07,SEW-01784,Wastewater,2025,7,27.1,43.4,Flow
MON-SEW-01784-2025-08,SEW-01784,Wastewater,2025,8,28.4,38.8,Flow
MON-SEW-01784-2025-09,SEW-01784,Wastewater,2025,9,29.6,42.5,Flow
MON-SEW-01784-2025-10,SEW-01784,Wastewater,2025,10,35.8,62.8,Flow
MON-SEW-01784-2025-11,SEW-01784,Wastewater,2025,11,38.3,53.3,Flow
MON-SEW-01784-2025-12,SEW-01784,Wastewater,2025,12,40.2,60.1,Flow
MON-SEW-02578-2025-01,SEW-02578,Wastewater,2025,1,57.7,81.3,Flow
MON-SEW-02578-2025-02,SEW-02578,Wastewater,2025,2,67.8,117.2,Flow
MON-SEW-02578-2025-03,SEW-02578,Wastewater,2025,3,54.2,78.2,Flow
MON-SEW-02578-2025-04,SEW-02578,Wastewater,2025,4,48.0,78.9,Flow
MON-SEW-02578-2025-05,SEW-02578,Wastewater,2025,5,49.2,73.7,Flow
MON-SEW-02578-2025-06,SEW-02578,Wastewater,2025,6,50.2,88.7,Flow
MON-SEW-02578-2025-07,SEW-02578,Wastewater,2025,7,52.9,63.8,Flow
