traffic_id,segment_id,year,month,aadt,heavy_vehicle_pct,peak_hour_volume,congestion_index
TRF-SEG-0028-2025-12,SEG-0028,2025,12,25580,18.3,2319,0.22
TRF-SEG-0029-2025-01,SEG-0029,2025,1,50572,21.7,5332,0.86
TRF-SEG-0029-2025-02,SEG-0029,2025,2,45721,13.8,5461,0.86
TRF-SEG-0029-2025-03,SEG-0029,2025,3,43582,19.3,5108,0.22
TRF-SEG-0029-2025-04,SEG-0029,2025,4,40050,9.8,4518,0.17
TRF-SEG-0029-2025-05,SEG-0029,2025,5,43466,18.0,3935,0.26
TRF-SEG-0029-2025-06,SEG-0029,2025,6,44303,8.3,3781,0.87
TRF-SEG-0029-2025-07,SEG-0029,2025,7,53012,23.8,6306,0.25
TRF-SEG-0029-2025-08,SEG-0029,2025,8,51714,4.3,5236,0.28
TRF-SEG-0029-2025-09,SEG-0029,2025,9,53422,7.5,6015,0.75
TRF-SEG-0029-2025-10,SEG-0029,2025,10,54193,4.7,6144,0.78
TRF-SEG-0029-2025-11,SEG-0029,2025,11,55807,11.9,5299,0.68
TRF-SEG-0029-2025-12,SEG-0029,2025,12,51749,13.3,5646,0.83
TRF-SEG-0030-2025-01,SEG-0030,2025,1,15163,8.9,1413,0.46
TRF-SEG-0030-2025-02,SEG-0030,2025,2,14077,22.7,1575,0.31
TRF-SEG-0030-2025-03,SEG-0030,2025,3,13628,22.8,1436,0.86
TRF-SEG-0030-2025-04,SEG-0030,2025,4,12473,8.3,1182,0.48
TRF-SEG-0030-2025-05,SEG-0030,2025,5,13806,11.6,1618,0.58
TRF-SEG-0030-2025-06,SEG-0030,2025,6,13890,24.2,1146,0.27
TRF-SEG-0030-2025-07,SEG-0030,2025,7,14482,4.7,1357,0.4
TRF-SEG-0030-2025-08,SEG-0030,2025,8,16227,23.0,1669,0.84
TRF-SEG-0030-2025-09,SEG-0030,2025,9,18145,23.2,1673,0.17
TRF-SEG-0030-2025-10,SEG-0030,2025,10,16824,19.7,1746,0.36
TRF-SEG-0030-2025-11,SEG-0030,2025,11,18153,15.7,1740,0.78
TRF-SEG-0030-2025-12,SEG-0030,2025,12,15314,21.8,1371,0.46
TRF-SEG-0031-2025-01,SEG-0031,2025,1,58729,6.0,5562,0.67
TRF-SEG-0031-2025-02,SEG-0031,2025,2,54376,8.8,5187,0.85
TRF-SEG-0031-2025-03,SEG-0031,2025,3,45824,24.9,5413,0.62
TRF-SEG-0031-2025-04,SEG-0031,2025,4,46973,8.5,5443,0.85
TRF-SEG-0031-2025-05,SEG-0031,2025,5,49853,9.6,4619,0.35
TRF-SEG-0031-2025-06,SEG-0031,2025,6,52206,4.2,5359,0.28
TRF-SEG-0031-2025-07,SEG-0031,2025,7,56892,8.0,6738,0.64
TRF-SEG-0031-2025-08,SEG-0031,2025,8,54103,14.8,5813,0.2
TRF-SEG-0031-2025-09,SEG-0031,2025,9,65957,21.1,7703,0.21
TRF-SEG-0031-2025-10,SEG-0031,2025,10,58903,11.1,6005,0.17
TRF-SEG-0031-2025-11,SEG-0031,2025,11,65882,9.2,5682,0.39
TRF-SEG-0031-2025-12,SEG-0031,2025,12,63027,9.1,7301,0.45
TRF-SEG-0032-2025-01,SEG-0032,2025,1,7292,20.5,659,0.78
TRF-SEG-0032-2025-02,SEG-0032,2025,2,6486,17.9,531,0.5
TRF-SEG-0032-2025-03,SEG-0032,2025,3,6094,6.6,645,0.75
TRF-SEG-0032-2025-04,SEG-0032,2025,4,5378,14.6,601,0.8
TRF-SEG-0032-2025-05,SEG-0032,2025,5,6263,7.9,612,0.46
TRF-SEG-0032-2025-06,SEG-0032,2025,6,6412,11.8,596,0.25
TRF-SEG-0032-2025-07,SEG-0032,2025,7,6812,5.5,793,0.62
TRF-SEG-0032-2025-08,SEG-0032,2025,8,6827,19.8,737,0.75
TRF-SEG-0032-2025-09,SEG-0032,2025,9,8125,23.5,670,0.84
TRF-SEG-0032-2025-10,SEG-0032,2025,10,7708,17.3,819,0.14
TRF-SEG-0032-2025-11,SEG-0032,2025,11,7149,6.3,816,0.24
TRF-SEG-0032-2025-12,SEG-0032,2025,12,6923,9.8,642,0.63
TRF-SEG-0033-2025-01,SEG-0033,2025,1,49087,5.6,3978,0.34
TRF-SEG-0033-2025-02,SEG-0033,2025,2,45556,18.2,3869,0.83
TRF-SEG-0033-2025-03,SEG-0033,2025,3,41547,14.6,4366,0.17
TRF-SEG-0033-2025-04,SEG-0033,2025,4,42023,23.0,3695,0.26
TRF-SEG-0033-2025-05,SEG-0033,2025,5,40650,10.7,3502,0.72
TRF-SEG-0033-2025-06,SEG-0033,2025,6,40188,18.9,4181,0.25
TRF-SEG-0033-2025-07,SEG-0033,2025,7,47480,21.8,5287,0.38
TRF-SEG-0033-2025-08,SEG-0033,2025,8,50985,24.3,4797,0.81
TRF-SEG-0033-2025-09,SEG-0033,2025,9,53093,7.7,4745,0.24
TRF-SEG-0033-2025-10,SEG-0033,2025,10,53875,20.0,5264,0.66
TRF-SEG-0033-2025-11,SEG-0033,2025,11,49207,14.5,5133,0.1
TRF-SEG-0033-2025-12,SEG-0033,2025,12,48183,13.4,5191,0.82
TRF-SEG-0034-2025-01,SEG-0034,2025,1,7881,20.2,701,0.28
TRF-SEG-0034-2025-02,SEG-0034,2025,2,6841,14.2,813,0.48
TRF-SEG-0034-2025-03,SEG-0034,2025,3,6086,4.1,724,0.14
TRF-SEG-0034-2025-04,SEG-0034,2025,4,6043,16.4,673,0.2
TRF-SEG-0034-2025-05,SEG-0034,2025,5,6517,6.5,743,0.4
TRF-SEG-0034-2025-06,SEG-0034,2025,6,6478,13.8,558,0.18
TRF-SEG-0034-2025-07,SEG-0034,2025,7,7657,23.9,912,0.28
TRF-SEG-0034-2025-08,SEG-0034,2025,8,8640,17.9,909,0.25
TRF-SEG-0034-2025-09,SEG-0034,2025,9,7900,21.9,842,0.77
TRF-SEG-0034-2025-10,SEG-0034,2025,10,8516,18.6,770,0.79
TRF-SEG-0034-2025-11,SEG-0034,2025,11,8834,13.5,821,0.7
TRF-SEG-0034-2025-12,SEG-0034,2025,12,7570,7.6,899,0.27
TRF-SEG-0035-2025-01,SEG-0035,2025,1,939,6.4,110,0.84
TRF-SEG-0035-2025-02,SEG-0035,2025,2,844,17.0,92,0.33
TRF-SEG-0035-2025-03,SEG-0035,2025,3,856,10.6,102,0.79
TRF-SEG-0035-2025-04,SEG-0035,2025,4,783,18.8,83,0.65
TRF-SEG-0035-2025-05,SEG-0035,2025,5,839,6.9,99,0.42
TRF-SEG-0035-2025-06,SEG-0035,2025,6,827,21.1,86,0.89
TRF-SEG-0035-2025-07,SEG-0035,2025,7,869,17.4,100,0.29
TRF-SEG-0035-2025-08,SEG-0035,2025,8,1042,20.4,103,0.74
TRF-SEG-0035-2025-09,SEG-0035,2025,9,959,17.3,97,0.32
TRF-SEG-0035-2025-10,SEG-0035,2025,10,1079,13.8,90,0.29
TRF-SEG-0035-2025-11,SEG-0035,2025,11,1028,9.9,117,0.86
TRF-SEG-0035-2025-12,SEG-0035,2025,12,1023,17.4,95,0.11
TRF-SEG-0036-2025-01,SEG-0036,2025,1,29965,7.8,2859,0.42
TRF-SEG-0036-2025-02,SEG-0036,2025,2,25112,20.3,2675,0.28
TRF-SEG-0036-2025-03,SEG-0036,2025,3,26757,13.4,2531,0.15
TRF-SEG-0036-2025-04,SEG-0036,2025,4,25751,20.4,2106,0.35
TRF-SEG-0036-2025-05,SEG-0036,2025,5,25701,20.6,3019,0.63
TRF-SEG-0036-2025-06,SEG-0036,2025,6,26457,12.4,2878,0.16
TRF-SEG-0036-2025-07,SEG-0036,2025,7,29527,23.2,2766,0.44
TRF-SEG-0036-2025-08,SEG-0036,2025,8,28981,23.5,2424,0.68
TRF-SEG-0036-2025-09,SEG-0036,2025,9,33501,7.7,3110,0.54
TRF-SEG-0036-2025-10,SEG-0036,2025,10,32835,7.1,3253,0.1
TRF-SEG-0036-2025-11,SEG-0036,2025,11,31096,8.6,3028,0.23
TRF-SEG-0036-2025-12,SEG-0036,2025,12,28971,16.7,3073,0.18
TRF-SEG-0037-2025-01,SEG-0037,2025,1,34498,5.0,3184,0.85
TRF-SEG-0037-2025-02,SEG-0037,2025,2,31135,19.5,3026,0.86
TRF-SEG-0037-2025-03,SEG-0037,2025,3,28509,14.7,3018,0.42
TRF-SEG-0037-2025-04,SEG-0037,2025,4,28587,14.5,2533,0.23
TRF-SEG-0037-2025-05,SEG-0037,2025,5,28912,13.6,2405,0.58
TRF-SEG-0037-2025-06,SEG-0037,2025,6,32115,5.9,3406,0.64
TRF-SEG-0037-2025-07,SEG-0037,2025,7,30767,24.1,3317,0.87
TRF-SEG-0037-2025-08,SEG-0037,2025,8,35973,13.5,3661,0.38
TRF-SEG-0037-2025-09,SEG-0037,2025,9,39651,23.6,4664,0.65
TRF-SEG-0037-2025-10,SEG-0037,2025,10,40720,18.4,3760,0.19
TRF-SEG-0037-2025-11,SEG-0037,2025,11,35145,19.9,3273,0.25
TRF-SEG-0037-2025-12,SEG-0037,2025,12,38372,17.8,4275,0.61
TRF-SEG-0038-2025-01,SEG-0038,2025,1,133,5.7,10,0.2
TRF-SEG-0038-2025-02,SEG-0038,2025,2,121,21.5,13,0.49
TRF-SEG-0038-2025-03,SEG-0038,2025,3,120,24.9,12,0.46
TRF-SEG-0038-2025-04,SEG-0038,2025,4,127,13.6,13,0.1
TRF-SEG-0038-2025-05,SEG-0038,2025,5,121,15.3,11,0.35
TRF-SEG-0038-2025-06,SEG-0038,2025,6,133,12.6,12,0.56
TRF-SEG-0038-2025-07,SEG-0038,2025,7,143,23.3,16,0.17
TRF-SEG-0038-2025-08,SEG-0038,2025,8,159,11.5,14,0.65
TRF-SEG-0038-2025-09,SEG-0038,2025,9,147,21.9,11,0.43
TRF-SEG-0038-2025-10,SEG-0038,2025,10,158,18.4,15,0.13
TRF-SEG-0038-2025-11,SEG-0038,2025,11,165,24.5,16,0.59
TRF-SEG-0038-2025-12,SEG-0038,2025,12,162,12.7,13,0.61
TRF-SEG-0039-2025-01,SEG-0039,2025,1,59918,6.0,6461,0.28
TRF-SEG-0039-2025-02,SEG-0039,2025,2,51577,18.3,5350,0.68
TRF-SEG-0039-2025-03,SEG-0039,2025,3,48299,10.7,4175,0.23
TRF-SEG-0039-2025-04,SEG-0039,2025,4,49047,7.5,4511,0.89
TRF-SEG-0039-2025-05,SEG-0039,2025,5,53790,16.5,6274,0.6
TRF-SEG-0039-2025-06,SEG-0039,2025,6,54640,15.5,5104,0.41
TRF-SEG-0039-2025-07,SEG-0039,2025,7,62469,12.1,6083,0.34
TRF-SEG-0039-2025-08,SEG-0039,2025,8,61194,8.8,7101,0.84
TRF-SEG-0039-2025-09,SEG-0039,2025,9,68709,9.8,6204,0.16
TRF-SEG-0039-2025-10,SEG-0039,2025,10,71560,16.5,6856,0.84
TRF-SEG-0039-2025-11,SEG-0039,2025,11,67056,19.6,6014,0.66
TRF-SEG-0039-2025-12,SEG-0039,2025,12,66501,9.1,6519,0.28
TRF-SEG-0040-2025-01,SEG-0040,2025,1,2433,22.3,220,0.52
TRF-SEG-0040-2025-02,SEG-0040,2025,2,2181,17.5,223,0.22
TRF-SEG-0040-2025-03,SEG-0040,2025,3,1851,10.2,179,0.58
TRF-SEG-0040-2025-04,SEG-0040,2025,4,1942,23.6,232,0.64
TRF-SEG-0040-2025-05,SEG-0040,2025,5,2006,20.0,202,0.79
TRF-SEG-0040-2025-06,SEG-0040,2025,6,2043,8.5,171,0.11
TRF-SEG-0040-2025-07,SEG-0040,2025,7,2438,15.6,207,0.65
TRF-SEG-0040-2025-08,SEG-0040,2025,8,2314,13.5,189,0.36
TRF-SEG-0040-2025-09,SEG-0040,2025,9,2757,14.4,241,0.6
TRF-SEG-0040-2025-10,SEG-0040,2025,10,2758,11.2,272,0.57
TRF-SEG-0040-2025-11,SEG-0040,2025,11,2740,5.8,245,0.13
TRF-SEG-0040-2025-12,SEG-0040,2025,12,2378,12.5,219,0.84
TRF-SEG-0041-2025-01,SEG-0041,2025,1,6165,16.4,632,0.76
TRF-SEG-0041-2025-02,SEG-0041,2025,2,5696,19.2,536,0.21
TRF-SEG-0041-2025-03,SEG-0041,2025,3,5334,19.1,525,0.79
TRF-SEG-0041-2025-04,SEG-0041,2025,4,5876,14.6,609,0.25
TRF-SEG-0041-2025-05,SEG-0041,2025,5,5759,16.8,654,0.87
TRF-SEG-0041-2025-06,SEG-0041,2025,6,6096,12.5,684,0.84
TRF-SEG-0041-2025-07,SEG-0041,2025,7,6647,23.8,601,0.39
TRF-SEG-0041-2025-08,SEG-0041,2025,8,6796,8.7,632,0.41
TRF-SEG-0041-2025-09,SEG-0041,2025,9,6891,7.9,700,0.4
TRF-SEG-0041-2025-10,SEG-0041,2025,10,7975,9.5,696,0.76
TRF-SEG-0041-2025-11,SEG-0041,2025,11,6977,17.8,596,0.79
TRF-SEG-0041-2025-12,SEG-0041,2025,12,6680,13.1,583,0.43
TRF-SEG-0042-2025-01,SEG-0042,2025,1,326,3.4,29,0.46
TRF-SEG-0042-2025-02,SEG-0042,2025,2,298,14.1,32,0.74
TRF-SEG-0042-2025-03,SEG-0042,2025,3,272,21.1,30,0.13
TRF-SEG-0042-2025-04,SEG-0042,2025,4,283,24.7,30,0.67
TRF-SEG-0042-2025-05,SEG-0042,2025,5,295,15.5,26,0.7
TRF-SEG-0042-2025-06,SEG-0042,2025,6,316,6.4,35,0.17
TRF-SEG-0042-2025-07,SEG-0042,2025,7,327,13.7,37,0.15
TRF-SEG-0042-2025-08,SEG-0042,2025,8,329,24.9,30,0.77
TRF-SEG-0042-2025-09,SEG-0042,2025,9,334,8.0,37,0.77
TRF-SEG-0042-2025-10,SEG-0042,2025,10,393,6.6,44,0.59
TRF-SEG-0042-2025-11,SEG-0042,2025,11,347,11.6,30,0.7
TRF-SEG-0042-2025-12,SEG-0042,2025,12,355,19.6,39,0.26
TRF-SEG-0043-2025-01,SEG-0043,2025,1,5188,24.9,544,0.29
TRF-SEG-0043-2025-02,SEG-0043,2025,2,4801,6.0,461,0.89
TRF-SEG-0043-2025-03,SEG-0043,2025,3,4577,22.3,408,0.28
TRF-SEG-0043-2025-04,SEG-0043,2025,4,4500,13.3,372,0.65
TRF-SEG-0043-2025-05,SEG-0043,2025,5,4926,12.4,483,0.85
TRF-SEG-0043-2025-06,SEG-0043,2025,6,4699,21.8,402,0.48
TRF-SEG-0043-2025-07,SEG-0043,2025,7,5608,19.5,519,0.82
TRF-SEG-0043-2025-08,SEG-0043,2025,8,5505,9.1,521,0.14
TRF-SEG-0043-2025-09,SEG-0043,2025,9,6668,6.8,595,0.57
TRF-SEG-0043-2025-10,SEG-0043,2025,10,6612,21.0,574,0.12
TRF-SEG-0043-2025-11,SEG-0043,2025,11,5999,23.2,670,0.14
TRF-SEG-0043-2025-12,SEG-0043,2025,12,5963,13.1,702,0.74
TRF-SEG-0044-2025-01,SEG-0044,2025,1,7203,20.5,840,0.11
TRF-SEG-0044-2025-02,SEG-0044,2025,2,6302,6.6,545,0.74
TRF-SEG-0044-2025-03,SEG-0044,2025,3,5774,22.4,475,0.75
TRF-SEG-0044-2025-04,SEG-0044,2025,4,6041,23.2,545,0.81
TRF-SEG-0044-2025-05,SEG-0044,2025,5,5936,20.1,499,0.83
TRF-SEG-0044-2025-06,SEG-0044,2025,6,6493,18.2,602,0.31
TRF-SEG-0044-2025-07,SEG-0044,2025,7,6431,20.3,669,0.79
TRF-SEG-0044-2025-08,SEG-0044,2025,8,7881,4.1,743,0.53
TRF-SEG-0044-2025-09,SEG-0044,2025,9,7801,23.3,672,0.64
TRF-SEG-0044-2025-10,SEG-0044,2025,10,8056,10.5,925,0.15
TRF-SEG-0044-2025-11,SEG-0044,2025,11,7328,16.2,821,0.57
TRF-SEG-0044-2025-12,SEG-0044,2025,12,7600,11.5,838,0.33
TRF-SEG-0045-2025-01,SEG-0045,2025,1,8426,14.2,923,0.86
TRF-SEG-0045-2025-02,SEG-0045,2025,2,8094,16.8,793,0.72
TRF-SEG-0045-2025-03,SEG-0045,2025,3,7114,7.1,606,0.17
TRF-SEG-0045-2025-04,SEG-0045,2025,4,6915,14.7,820,0.13
TRF-SEG-0045-2025-05,SEG-0045,2025,5,7872,24.6,803,0.75
TRF-SEG-0045-2025-06,SEG-0045,2025,6,8428,4.1,983,0.88
TRF-SEG-0045-2025-07,SEG-0045,2025,7,8173,21.8,935,0.49
TRF-SEG-0045-2025-08,SEG-0045,2025,8,9720,20.6,1140,0.58
TRF-SEG-0045-2025-09,SEG-0045,2025,9,9676,15.9,1013,0.3
TRF-SEG-0045-2025-10,SEG-0045,2025,10,9852,16.2,1077,0.82
TRF-SEG-0045-2025-11,SEG-0045,2025,11,9291,5.2,808,0.82
TRF-SEG-0045-2025-12,SEG-0045,2025,12,10100,19.5,908,0.55
TRF-SEG-0046-2025-01,SEG-0046,2025,1,15844,3.5,1810,0.22
TRF-SEG-0046-2025-02,SEG-0046,2025,2,14486,6.9,1552,0.65
TRF-SEG-0046-2025-03,SEG-0046,2025,3,13970,22.3,1331,0.87
TRF-SEG-0046-2025-04,SEG-0046,2025,4,15118,19.3,1210,0.53
TRF-SEG-0046-2025-05,SEG-0046,2025,5,13818,24.5,1268,0.45
TRF-SEG-0046-2025-06,SEG-0046,2025,6,16443,3.4,1645,0.51
TRF-SEG-0046-2025-07,SEG-0046,2025,7,16717,15.8,1558,0.32
TRF-SEG-0046-2025-08,SEG-0046,2025,8,16571,6.7,1895,0.59
TRF-SEG-0046-2025-09,SEG-0046,2025,9,18494,14.2,1737,0.59
TRF-SEG-0046-2025-10,SEG-0046,2025,10,20351,7.2,2183,0.5
TRF-SEG-0046-2025-11,SEG-0046,2025,11,19237,22.9,1844,0.61
TRF-SEG-0046-2025-12,SEG-0046,2025,12,17112,23.8,1778,0.35
TRF-SEG-0047-2025-01,SEG-0047,2025,1,43846,7.1,5123,0.48
TRF-SEG-0047-2025-02,SEG-0047,2025,2,44365,6.5,4185,0.22
TRF-SEG-0047-2025-03,SEG-0047,2025,3,39331,22.5,3695,0.17
TRF-SEG-0047-2025-04,SEG-0047,2025,4,40859,5.9,4337,0.56
TRF-SEG-0047-2025-05,SEG-0047,2025,5,42577,6.3,3892,0.16
TRF-SEG-0047-2025-06,SEG-0047,2025,6,45241,24.0,5010,0.27
TRF-SEG-0047-2025-07,SEG-0047,2025,7,43249,10.0,4770,0.66
TRF-SEG-0047-2025-08,SEG-0047,2025,8,48466,12.6,4775,0.68
TRF-SEG-0047-2025-09,SEG-0047,2025,9,48888,12.0,5527,0.68
TRF-SEG-0047-2025-10,SEG-0047,2025,10,54055,24.0,4416,0.4
TRF-SEG-0047-2025-11,SEG-0047,2025,11,50387,8.7,5067,0.62
TRF-SEG-0047-2025-12,SEG-0047,2025,12,49640,5.1,4377,0.19
TRF-SEG-0048-2025-01,SEG-0048,2025,1,34138,19.7,2786,0.32
TRF-SEG-0048-2025-02,SEG-0048,2025,2,30985,21.7,3351,0.23
TRF-SEG-0048-2025-03,SEG-0048,2025,3,30465,4.8,3473,0.18
TRF-SEG-0048-2025-04,SEG-0048,2025,4,29806,20.2,2828,0.34
TRF-SEG-0048-2025-05,SEG-0048,2025,5,29741,22.4,3225,0.53
TRF-SEG-0048-2025-06,SEG-0048,2025,6,32638,15.0,3310,0.89
TRF-SEG-0048-2025-07,SEG-0048,2025,7,32237,3.2,3563,0.19
TRF-SEG-0048-2025-08,SEG-0048,2025,8,34819,15.2,2866,0.35
TRF-SEG-0048-2025-09,SEG-0048,2025,9,36470,5.9,4138,0.1
TRF-SEG-0048-2025-10,SEG-0048,2025,10,40117,6.9,4698,0.83
TRF-SEG-0048-2025-11,SEG-0048,2025,11,37628,17.0,3733,0.77
TRF-SEG-0048-2025-12,SEG-0048,2025,12,35931,20.1,4253,0.61
TRF-SEG-0049-2025-01,SEG-0049,2025,1,5761,22.1,633,0.72
TRF-SEG-0049-2025-02,SEG-0049,2025,2,5185,12.6,441,0.34
TRF-SEG-0049-2025-03,SEG-0049,2025,3,4928,16.4,535,0.45
TRF-SEG-0049-2025-04,SEG-0049,2025,4,4786,4.7,417,0.34
TRF-SEG-0049-2025-05,SEG-0049,2025,5,4832,9.3,504,0.53
TRF-SEG-0049-2025-06,SEG-0049,2025,6,5783,5.5,632,0.85
TRF-SEG-0049-2025-07,SEG-0049,2025,7,6368,15.5,728,0.79
TRF-SEG-0049-2025-08,SEG-0049,2025,8,5996,22.0,586,0.76
TRF-SEG-0049-2025-09,SEG-0049,2025,9,6644,16.4,791,0.32
TRF-SEG-0049-2025-10,SEG-0049,2025,10,7074,5.1,611,0.66
TRF-SEG-0049-2025-11,SEG-0049,2025,11,6325,15.1,520,0.8
TRF-SEG-0049-2025-12,SEG-0049,2025,12,6337,3.5,681,0.23
TRF-SEG-0050-2025-01,SEG-0050,2025,1,28973,3.1,3402,0.7
TRF-SEG-0050-2025-02,SEG-0050,2025,2,29302,7.3,2808,0.8
TRF-SEG-0050-2025-03,SEG-0050,2025,3,25217,16.9,2346,0.24
TRF-SEG-0050-2025-04,SEG-0050,2025,4,25663,14.6,2294,0.67
TRF-SEG-0050-2025-05,SEG-0050,2025,5,29299,15.2,2533,0.43
TRF-SEG-0050-2025-06,SEG-0050,2025,6,30565,6.8,3396,0.71
TRF-SEG-0050-2025-07,SEG-0050,2025,7,29277,12.9,2967,0.45
TRF-SEG-0050-2025-08,SEG-0050,2025,8,35589,19.6,4176,0.79
TRF-SEG-0050-2025-09,SEG-0050,2025,9,33733,15.2,3898,0.81
TRF-SEG-0050-2025-10,SEG-0050,2025,10,36212,22.6,3872,0.81
TRF-SEG-0050-2025-11,SEG-0050,2025,11,33885,20.9,3263,0.7
TRF-SEG-0050-2025-12,SEG-0050,2025,12,33872,17.0,3906,0.87
TRF-SEG-0051-2025-01,SEG-0051,2025,1,6566,19.5,726,0.24
TRF-SEG-0051-2025-02,SEG-0051,2025,2,5655,8.5,577,0.87
TRF-SEG-0051-2025-03,SEG-0051,2025,3,5023,24.4,439,0.63
TRF-SEG-0051-2025-04,SEG-0051,2025,4,5478,7.4,487,0.59
TRF-SEG-0051-2025-05,SEG-0051,2025,5,5015,14.9,503,0.88
TRF-SEG-0051-2025-06,SEG-0051,2025,6,5559,7.1,608,0.68
TRF-SEG-0051-2025-07,SEG-0051,2025,7,5728,13.5,620,0.71
TRF-SEG-0051-2025-08,SEG-0051,2025,8,7088,3.4,837,0.49
TRF-SEG-0051-2025-09,SEG-0051,2025,9,6831,17.3,661,0.6
TRF-SEG-0051-2025-10,SEG-0051,2025,10,6935,15.8,556,0.82
TRF-SEG-0051-2025-11,SEG-0051,2025,11,7001,5.2,743,0.31
TRF-SEG-0051-2025-12,SEG-0051,2025,12,6907,16.7,681,0.46
TRF-SEG-0052-2025-01,SEG-0052,2025,1,29868,13.1,2990,0.19
TRF-SEG-0052-2025-02,SEG-0052,2025,2,30140,12.2,3439,0.61
TRF-SEG-0052-2025-03,SEG-0052,2025,3,26542,9.6,2824,0.24
TRF-SEG-0052-2025-04,SEG-0052,2025,4,26483,24.8,2989,0.22
TRF-SEG-0052-2025-05,SEG-0052,2025,5,25908,11.1,3060,0.42
TRF-SEG-0052-2025-06,SEG-0052,2025,6,27514,6.8,3158,0.56
TRF-SEG-0052-2025-07,SEG-0052,2025,7,28338,10.1,2498,0.59
TRF-SEG-0052-2025-08,SEG-0052,2025,8,33064,22.6,2860,0.36
TRF-SEG-0052-2025-09,SEG-0052,2025,9,34803,17.8,3658,0.11
TRF-SEG-0052-2025-10,SEG-0052,2025,10,34541,9.6,2951,0.79
TRF-SEG-0052-2025-11,SEG-0052,2025,11,31626,8.9,3131,0.71
TRF-SEG-0052-2025-12,SEG-0052,2025,12,32120,16.0,3850,0.15
TRF-SEG-0053-2025-01,SEG-0053,2025,1,22204,16.6,2206,0.55
TRF-SEG-0053-2025-02,SEG-0053,2025,2,20921,16.1,1930,0.64
TRF-SEG-0053-2025-03,SEG-0053,2025,3,18748,10.7,1963,0.56
TRF-SEG-0053-2025-04,SEG-0053,2025,4,18775,4.7,1884,0.74
TRF-SEG-0053-2025-05,SEG-0053,2025,5,20456,21.6,1728,0.47
TRF-SEG-0053-2025-06,SEG-0053,2025,6,20044,13.1,2360,0.37
TRF-SEG-0053-2025-07,SEG-0053,2025,7,22063,15.8,2478,0.19
TRF-SEG-0053-2025-08,SEG-0053,2025,8,23649,20.1,2396,0.31
TRF-SEG-0053-2025-09,SEG-0053,2025,9,24594,20.4,2131,0.61
TRF-SEG-0053-2025-10,SEG-0053,2025,10,27054,22.3,2517,0.24
TRF-SEG-0053-2025-11,SEG-0053,2025,11,26701,24.7,2311,0.21
TRF-SEG-0053-2025-12,SEG-0053,2025,12,23949,11.7,2193,0.58
TRF-SEG-0054-2025-01,SEG-0054,2025,1,52140,21.5,4544,0.53
TRF-SEG-0054-2025-02,SEG-0054,2025,2,49818,14.4,5520,0.1
TRF-SEG-0054-2025-03,SEG-0054,2025,3,51737,15.6,4532,0.63
TRF-SEG-0054-2025-04,SEG-0054,2025,4,44166,13.6,4711,0.53
TRF-SEG-0054-2025-05,SEG-0054,2025,5,46738,16.1,4624,0.77
TRF-SEG-0054-2025-06,SEG-0054,2025,6,53892,5.3,5060,0.89
TRF-SEG-0054-2025-07,SEG-0054,2025,7,53713,6.3,6359,0.73
TRF-SEG-0054-2025-08,SEG-0054,2025,8,64287,4.0,5690,0.64
TRF-SEG-0054-2025-09,SEG-0054,2025,9,65594,19.7,6305,0.57
TRF-SEG-0054-2025-10,SEG-0054,2025,10,68300,16.1,7226,0.11
TRF-SEG-0054-2025-11,SEG-0054,2025,11,68108,10.9,6246,0.55
TRF-SEG-0054-2025-12,SEG-0054,2025,12,62860,7.2,6130,0.53
TRF-SEG-0055-2025-01,SEG-0055,2025,1,11915,24.8,1159,0.56
TRF-SEG-0055-2025-02,SEG-0055,2025,2,10450,13.6,1137,0.12
TRF-SEG-0055-2025-03,SEG-0055,2025,3,9225,13.4,890,0.61
TRF-SEG-0055-2025-04,SEG-0055,2025,4,8884,5.5,977,0.44
TRF-SEG-0055-2025-05,SEG-0055,2025,5,10436,5.7,931,0.84
TRF-SEG-0055-2025-06,SEG-0055,2025,6,10116,24.3,862,0.58
TRF-SEG-0055-2025-07,SEG-0055,2025,7,10467,13.6,1115,0.86
TRF-SEG-0055-2025-08,SEG-0055,2025,8,12253,23.4,1381,0.4
TRF-SEG-0055-2025-09,SEG-0055,2025,9,12353,3.8,1058,0.72
TRF-SEG-0055-2025-10,SEG-0055,2025,10,12190,23.0,1273,0.45
TRF-SEG-0055-2025-11,SEG-0055,2025,11,12714,9.9,1233,0.24
TRF-SEG-0055-2025-12,SEG-0055,2025,12,12992,7.0,1355,0.37
TRF-SEG-0056-2025-01,SEG-0056,2025,1,3791,17.0,403,0.45
TRF-SEG-0056-2025-02,SEG-0056,2025,2,3397,14.0,337,0.41
TRF-SEG-0056-2025-03,SEG-0056,2025,3,3478,18.1,323,0.58
TRF-SEG-0056-2025-04,SEG-0056,2025,4,3430,10.2,287,0.76
TRF-SEG-0056-2025-05,SEG-0056,2025,5,3307,8.0,265,0.76
TRF-SEG-0056-2025-06,SEG-0056,2025,6,3950,9.3,431,0.27
TRF-SEG-0056-2025-07,SEG-0056,2025,7,3759,21.2,435,0.15
TRF-SEG-0056-2025-08,SEG-0056,2025,8,4434,11.7,471,0.86
TRF-SEG-0056-2025-09,SEG-0056,2025,9,4797,4.5,521,0.48
TRF-SEG-0056-2025-10,SEG-0056,2025,10,4877,17.1,513,0.47
TRF-SEG-0056-2025-11,SEG-0056,2025,11,4241,20.0,430,0.54
